config,trie_type,group_depth,pebble_block_size_kb,benchmark,run,block_number,gas_used,tx_count,execution_ms,state_read_ms,state_hash_ms,commit_ms,total_ms,mgas_per_sec,accounts_read,storage_slots_read,code_read,code_bytes_read,accounts_written,accounts_deleted,storage_slots_written,storage_slots_deleted,code_written,code_bytes_written,account_cache_hits,account_cache_misses,account_cache_hit_rate,storage_cache_hits,storage_cache_misses,storage_cache_hit_rate,code_cache_hits,code_cache_misses,code_cache_hit_rate,code_cache_hit_bytes,code_cache_miss_bytes
mpt,mpt,0,4,erc20_balanceof,87,64246,0,0,0.0142,0.415,0.0036,0.067,0.5463,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,87,64247,89662,2,0.0486,0.0885,0.5629,1.4886,2.2313,40.1845,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,87,64248,100000000,1,280.5346,5045.4898,0.0894,28.9008,5355.0957,18.6738,8,36742,2,1416,2,0,0,0,0,0,2,6,25,3543,33199,9.64,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,88,64249,0,0,0.009,0.0618,0.0088,0.042,0.1524,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,88,64250,89662,2,0.0555,0.2374,1.0204,2.0006,3.3621,26.6684,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,88,64251,100000000,1,276.9112,4759.3891,0.0721,27.8197,5064.291,19.7461,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2367,34375,6.44,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,89,64252,0,0,0.0152,0.1333,0.0035,0.0518,0.2568,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,89,64253,89662,2,0.0489,0.078,1.5404,1.9902,3.7001,24.2323,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,89,64254,100000000,1,287.7459,4774.9633,0.0855,23.8447,5086.7702,19.6588,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2541,34201,6.92,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,90,64255,0,0,0.0094,0.0505,0.0174,0.0503,0.1619,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,90,64256,89662,2,0.1547,0.2539,0.7346,1.7875,2.9967,29.9207,11,0,0,0,3,0,0,0,1,72,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,90,64257,100000000,1,300.7669,4787.003,0.0592,60.5264,5148.454,19.4233,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2175,34567,5.92,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,91,64258,0,0,0.018,0.4992,0.0074,0.1075,0.6868,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,91,64259,89662,2,0.0658,0.1407,1.5419,1.8019,3.5987,24.9154,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,91,64260,100000000,1,290.401,5010.1983,0.0735,25.1687,5325.9293,18.7761,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2602,34140,7.08,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,92,64261,0,0,0.0199,0.4872,0.0073,0.0894,0.6636,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,92,64262,89662,2,0.1401,0.0884,1.4461,1.9918,3.7101,24.1671,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,92,64263,100000000,1,274.0729,4980.7078,0.1116,29.1751,5284.1725,18.9244,8,36742,2,1416,2,0,0,0,0,0,4,4,50,3548,33194,9.66,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,93,64264,0,0,0.0276,0.1911,0.01,0.1082,0.4215,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,93,64265,89662,2,0.2352,0.7026,0.1681,1.7934,2.9931,29.9561,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,93,64266,100000000,1,286.4397,4898.6909,0.0796,24.3947,5209.7103,19.1949,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3214,33528,8.75,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,94,64267,0,0,0.0234,0.4351,0.0145,0.1338,0.6831,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,94,64268,89662,2,0.1532,0.1581,1.2987,2.1042,3.7681,23.7947,11,0,0,0,3,0,0,0,1,72,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,94,64269,100000000,1,287.469,4833.5354,0.0737,24.8354,5146.0109,19.4325,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2389,34353,6.5,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,95,64270,0,0,0.0098,0.3923,0.0029,0.0488,0.4906,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,95,64271,89662,2,0.0962,0.6149,0.8089,1.5291,3.1674,28.3077,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,95,64272,100000000,1,272.2804,4934.6569,0.064,26.3576,5233.4604,19.1078,8,36742,2,1416,2,0,0,0,0,0,2,6,25,2849,33893,7.75,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,96,64273,0,0,0.0227,0.8148,0.0146,0.1419,1.1096,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,96,64274,89662,2,0.1362,0.883,0.4843,1.8691,3.4668,25.863,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,96,64275,100000000,1,288.9611,4956.2342,0.0753,25.5917,5271.013,18.9717,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2745,33997,7.47,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,97,64276,0,0,0.0092,0.0545,0.0114,0.0471,0.1652,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,97,64277,89662,2,0.0745,0.1931,0.7386,1.3784,2.4591,36.4618,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,97,64278,100000000,1,290.3313,4695.296,0.0987,26.6696,5012.4891,19.9502,8,36742,2,1416,2,0,0,0,0,0,4,4,50,2572,34170,7.0,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,98,64279,0,0,0.0093,0.0514,0.0092,0.048,0.1513,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,98,64280,89662,2,0.1646,0.2741,0.1203,1.9498,2.5813,34.7354,11,0,0,0,3,0,0,0,1,72,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,98,64281,100000000,1,271.3631,4969.4612,0.0715,27.7277,5268.754,18.9798,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,3305,33437,9.0,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,99,64282,0,0,0.0308,0.3703,0.0164,0.1243,0.6087,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,99,64283,89662,2,0.1064,0.4314,0.4313,1.177,2.2483,39.8796,11,0,0,0,3,0,0,0,1,72,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,99,64284,100000000,1,270.4204,4905.7762,0.0735,26.064,5202.438,19.2218,8,36742,2,1416,2,0,0,0,0,0,4,4,50,3122,33620,8.5,2,0,100,1416,0
mpt,mpt,0,4,erc20_balanceof,100,64285,0,0,0.0116,0.1121,0.0085,0.0906,0.2712,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,100,64286,89662,2,0.3001,0.6715,0.7202,1.8845,3.6151,24.8019,11,0,0,0,3,0,0,0,1,72,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_balanceof,100,64287,100000000,1,284.1265,4893.2806,0.069,25.9386,5203.4992,19.2178,8,36742,2,1416,2,0,0,0,0,0,3,5,37.5,2035,34707,5.54,2,0,100,1416,0
